source,target,weight
BZN,PUW,3.0
BZN,PDX,32.0
BZN,DTW,487.0
BZN,MOT,1.0
BOS,BZN,1.0
BZN,LAX,129.0
BZN,PHX,11.0
BZN,RAP,3.0
BZN,LCH,3.0
BZN,OKC,2.0
BZN,PRB,1.0
ALO,BZN,4.0
BZN,FAT,2.0
BZN,RNO,1.0
BZN,SMF,15.0
BZN,CVG,2.0
BZN,LAS,260.0
BZN,ILN,4.0
BZN,IND,20.0
BZN,MFR,3.0
BZN,CYS,3.0
BFI,BZN,3.0
BZN,TUS,2.0
BZN,FSD,8.0
BIF,BZN,3.0
BZN,RDU,1.0
AUS,BZN,1.0
BZN,ORD,2386.0
BZN,SHV,1.0
BZN,SWO,2.0
BZN,SNA,2.0
BZN,PIH,8.0
BZN,GSP,2.0
BZN,CDC,2.0
BHM,BZN,2.0
BZN,SBN,1.0
ABQ,BZN,1.0
BZN,ICT,4.0
BZN,CLL,2.0
BZN,SFO,166.0
BZN,CLE,1.0
BZN,MHK,2.0
BZN,LAN,2.0
AZA,BZN,2.0
BKG,OKC,2.0
BKG,TYS,1.0
BKG,RFD,36.0
BKG,MDW,7.0
BKG,YIP,1.0
BKG,MKE,86.0
BKG,SHV,35.0
BKG,XNA,6.0
BKG,SAT,1.0
BKG,MSP,185.0
BKG,ROA,1.0
BKG,GGG,2.0
BKG,IAH,5.0
BKG,MCO,4.0
BKG,GRK,2.0
BUF,CHO,3.0
BUF,FLL,2964.0
BUF,PBI,29.0
BUF,PHL,77901.0
BUF,SFO,31.0
BUF,JAX,51.0
BUF,LGA,106406.0
BUF,JFK,73124.0
BDL,BUF,15001.0
BUF,PHX,6725.0
BUF,RDU,11436.0
BUF,SEA,16.0
BUF,CMH,87.0
BUF,SYR,7558.0
ANC,BUF,1.0
BUF,RIC,98.0
BUF,LAS,8577.0
BUF,CLE,55290.0
BUF,BWI,54670.0
BUF,CLT,41200.0
BUF,MCI,272.0
BUF,DCA,38625.0
BUF,IAD,31534.0
BUF,LAX,26.0
BUF,MSP,12978.0
BUF,IND,1653.0
BUF,GRR,47.0
BUF,ORD,142753.0
BUF,DTW,72484.0
BUF,IAH,52.0
BUF,ROC,13749.0
BUF,STL,51.0
BNA,BUF,93.0
BUF,PVD,162.0
BUF,GSO,77.0
BUF,PIT,50935.0
BUF,CVG,35608.0
BUF,MDT,39.0
BUF,CRW,4.0
BUF,MHT,46.0
BUF,PWM,28.0
BUF,GRB,15.0
ACY,BUF,671.0
BUF,MCO,22295.0
BTV,BUF,23.0
BUF,EVV,7.0
BUF,GSP,54.0
BUF,MKE,53.0
BUF,LEX,12.0
ABE,BUF,57.0
BUF,SBN,5.0
BUF,MDW,14582.0
BUF,HOU,13.0
BUF,MSN,14.0
AZO,BUF,4.0
BUF,MSY,15.0
BUF,CHS,22.0
BUF,HVN,3.0
BUF,TYS,26.0
BUF,SLC,14.0
BUF,YIP,288.0
BUF,ILG,15.0
BUF,SAT,9.0
AVP,BUF,13.0
BUF,PDX,6.0
BUF,ILM,3.0
BUF,PGV,20.0
BUF,FWA,43.0
BUF,SNA,6.0
BUF,HSV,6.0
BUF,ORH,1.0
BUF,GWO,1.0
BUF,OKC,15.0
BUF,JAN,2.0
BUF,CSG,13.0
BUF,WGO,5.0
BUF,CSV,2.0
BUF,SJC,12.0
BUF,LIT,38.0
BUF,ISO,4.0
BUF,MYR,160.0
BUF,CAE,22.0
BUF,MEM,3747.0
BUF,SFB,20.0
BGM,BUF,35.0
BUF,SAN,15.0
AID,BUF,2.0
BUF,FEP,1.0
BUF,FLO,3.0
BUF,OAK,9.0
BUF,TTN,2.0
BUF,DET,5.0
BUF,PWK,3.0
BUF,ILN,2857.0
BUF,YNG,31.0
BTL,BUF,7.0
BUF,GRI,12.0
BUF,TVC,3.0
BUF,JST,1.0
BKL,BUF,5.0
BUF,RFD,11.0
BUF,CID,2.0
BUF,MBS,32.0
BUF,ROA,20.0
BUF,KY1,1.0
BUF,LNK,7.0
BUF,ELP,8.0
BUF,DPA,5.0
BHM,BUF,11.0
BUF,SUS,17.0
BUF,RST,3.0
BUF,SCE,10.0
BUF,COS,6.0
BUF,LBB,2.0
BUF,LAN,4.0
BFI,BUF,2.0
BUF,LCK,51.0
BUF,JHW,2538.0
BUF,FAY,2.0
BUF,FSD,2.0
BUF,PKB,6.0
BUF,FOE,1.0
BUF,FSM,5.0
BUF,LYH,1.0
BUF,GDC,19.0
BUF,GMU,3.0
BUF,MCW,1.0
BUF,CKB,3.0
BUF,LFT,3.0
BUF,GPT,1.0
BUF,MKL,1.0
BUF,MRC,7.0
BUF,DEC,1.0
BUF,GAD,1.0
BUF,HKY,2.0
BUF,SHV,39.0
BUF,GVL,1.0
BUF,RWI,57.0
BUF,LAW,1.0
BUF,CWA,2.0
AOH,BUF,1.0
BUF,CGI,1.0
BUF,SDM,1.0
AVL,BUF,7.0
BTR,BUF,1.0
BUF,XNA,4.0
BUF,ICT,6.0
AEX,BUF,5.0
BUF,HGR,4.0
BUF,LAF,1.0
BUF,GFK,1.0
AFW,BUF,1.0
BUF,MWA,1.0
BUF,PNS,2.0
BUF,DSM,5.0
BUF,POB,1.0
BUF,MLU,1.0
BWI,ORD,152980.0
CLT,ORD,178334.0
CLE,ORD,247029.0
CLE,MDW,158909.0
CMI,ORD,81674.0
ORD,SJC,115742.0
ORD,PDX,107430.0
ORD,RFD,24629.0
ORD,PWM,44746.0
ANC,ORD,88427.0
MDW,RIC,18.0
ORD,RIC,85967.0
MDW,SAV,761.0
ORD,SAV,20063.0
ORD,SYR,115299.0
MDW,SYR,15.0
ABE,ORD,50141.0
LAS,ORD,187358.0
LAS,MDW,87406.0
AZO,ORD,106284.0
ORD,TYS,63038.0
LSE,ORD,47112.0
GRB,ORD,133624.0
LSE,MDW,18.0
MDW,MSP,158090.0
MSP,ORD,467514.0
ORD,SAT,85632.0
MSY,ORD,87428.0
MDW,MSY,6435.0
FSD,ORD,40907.0
GRR,ORD,166211.0
CID,ORD,146327.0
IND,ORD,220136.0
HUF,ORD,35.0
IND,MDW,98023.0
DCA,ORD,315186.0
ABQ,ORD,40888.0
LAX,ORD,366256.0
IAD,ORD,129863.0
DCA,MDW,28022.0
LAX,MDW,59638.0
IDA,ORD,90.0
ORD,SUX,1032.0
LIT,ORD,25923.0
MCI,MDW,209304.0
MCI,ORD,159093.0
BTR,ORD,4921.0
ORD,SBN,140272.0
ORD,YNG,2276.0
MDW,SBN,16572.0
LIT,MDW,10795.0
GTF,ORD,70.0
MDW,PHL,51746.0
ORD,PHL,315444.0
ORD,SFO,254316.0
ORD,SLC,127844.0
JAX,ORD,38966.0
OKC,ORD,84765.0
JAX,MDW,1293.0
ORD,PBI,30841.0
MDW,PBI,2777.0
COS,ORD,42652.0
FLL,MDW,42511.0
FLL,ORD,76723.0
FWA,ORD,119243.0
CRW,ORD,12737.0
DSM,ORD,153552.0
GSO,ORD,52330.0
CVG,ORD,253687.0
MHT,ORD,49625.0
MDW,PIT,49611.0
ORD,PIT,205063.0
MDT,ORD,100888.0
DSM,MDW,25627.0
HSV,ORD,19468.0
CHS,ORD,23396.0
EVV,ORD,59694.0
BTV,ORD,42153.0
BTV,MDW,1.0
EVV,MDW,63.0
BHM,ORD,30715.0
MDW,MKE,32885.0
MKE,ORD,217027.0
MDW,STL,201952.0
ORD,STL,271499.0
ORD,RST,60062.0
ORD,ROC,140087.0
LEX,ORD,46452.0
ORD,SNA,113558.0
MDW,SNA,1953.0
BNA,ORD,141739.0
BNA,MDW,110645.0
ORD,PVD,102828.0
ORD,SMF,62905.0
ORD,RAP,2564.0
MDW,ORD,605.0
DTW,ORD,299256.0
DET,MDW,23026.0
DTW,MDW,203767.0
ELP,ORD,31972.0
IAH,ORD,234789.0
HOU,ORD,8264.0
HOU,MDW,29284.0
ORD,ROA,24051.0
ATW,ORD,79880.0
CMH,ORD,186143.0
CMH,MDW,105359.0
BIL,ORD,887.0
GEG,ORD,20693.0
ORD,SEA,192647.0
BFI,ORD,21.0
CAE,ORD,23508.0
MBS,ORD,51484.0
ORD,RDU,137599.0
ICT,ORD,69401.0
MEM,ORD,144555.0
MDW,MEM,4239.0
ORD,PHX,213622.0
MCO,ORD,152336.0
MDW,PHX,60287.0
JAC,ORD,6552.0
ORD,OSH,1843.0
MCO,MDW,83153.0
MSN,ORD,205146.0
LBB,ORD,13.0
LNK,ORD,49156.0
MDW,MSN,19591.0
LAN,ORD,63319.0
OAK,ORD,49459.0
JAN,ORD,1296.0
LGA,ORD,424272.0
BDL,ORD,156975.0
LGA,MDW,73708.0
HNL,ORD,30878.0
JFK,ORD,88618.0
BDL,MDW,17599.0
MKG,ORD,11469.0
MDW,OKC,179.0
ORD,TVC,70314.0
LAF,ORD,4572.0
CLT,MDW,11437.0
MDW,RFD,706.0
ALO,ORD,1208.0
AVP,ORD,10421.0
BMI,ORD,63523.0
ABQ,MDW,9643.0
IAD,MDW,27296.0
MDW,SPI,10345.0
CGX,SPI,8019.0
ORD,SPI,46438.0
DBQ,ORD,43806.0
DEC,ORD,4642.0
BRL,ORD,67.0
BHM,MDW,20098.0
HVN,ORD,8295.0
MQT,ORD,4878.0
ORD,SAN,140356.0
ORD,PNS,2871.0
ABE,MDW,646.0
AZO,MDW,7.0
FAI,ORD,161.0
AMA,ORD,42.0
ANB,ORD,1.0
CYS,ORD,40.0
MDW,SEA,23202.0
FWA,MDW,1776.0
MCW,ORD,3.0
GRR,MDW,26371.0
CHA,ORD,18120.0
BFF,ORD,10.0
EFD,MDW,3.0
ORD,YIP,90.0
ICT,MDW,1590.0
MDW,RDU,24687.0
LCK,ORD,350.0
AVL,MDW,6.0
BWI,MDW,92102.0
AVL,ORD,55.0
ORD,SGH,3.0
ORD,SGF,40093.0
MDW,STP,1070.0
IMT,ORD,630.0
MDH,ORD,11.0
MDW,SAN,22027.0
GSP,MDW,2569.0
GSO,MDW,3861.0
CVG,MDW,11834.0
CHS,MDW,232.0
GSP,ORD,34273.0
MTJ,ORD,793.0
MDW,SLC,7134.0
MDW,SFO,24746.0
JFK,MDW,4858.0
ORD,TWF,37.0
GFK,ORD,81.0
IAH,MDW,2235.0
BKW,ORD,1.0
FSM,ORD,16.0
EKO,MDW,1.0
BRD,ORD,3.0
COS,MDW,3294.0
MDW,TVC,1.0
MDW,MYR,1374.0
LBF,ORD,4.0
MDW,RST,26.0
MDW,PVD,28583.0
CID,MDW,5150.0
GRI,ORD,2.0
ORD,TLH,16.0
ORD,SHV,2009.0
MDW,YIP,114.0
PWK,YIP,40.0
GEG,MDW,7.0
CMI,MDW,33.0
HUF,MDW,4.0
DPA,YIP,138.0
CAE,MDW,43.0
JAN,MDW,17648.0
LAN,MDW,5718.0
LNK,MDW,237.0
MDW,TYS,18.0
ORD,XNA,45778.0
MDW,SUS,44.0
NZY,ORD,7.0
MDW,MHT,23372.0
MGM,ORD,868.0
MDW,OKK,1.0
GRB,MDW,19.0
DPA,MEM,2.0
MDW,OAK,24907.0
ACY,ORD,210.0
GJT,ORD,76.0
ORD,SPS,31.0
DET,DPA,2.0
AMA,MDW,14.0
MEM,PWK,4.0
BMG,ORD,12.0
MYR,ORD,5267.0
AEX,ORD,37.0
MDT,MDW,21.0
MDW,ROC,3.0
ORD,ORH,1195.0
CDC,ORD,2.0
CKB,ORD,11.0
MDW,OGG,0.0
HNL,MDW,0.0
COU,MDW,6.0
MKC,ORD,10.0
ILG,ORD,0.0
MDW,SAT,5392.0
GFK,MDW,6.0
MDW,SHV,28.0
ILN,ORD,7492.0
ILN,MDW,589.0
DPA,LIT,5.0
BMG,MDW,2.0
MDW,MKC,28.0
MDH,MDW,1.0
LUK,ORD,2.0
LEX,MDW,5076.0
MHK,ORD,4.0
MDW,MIE,2.0
MDW,OGD,1.0
MDW,PDX,5885.0
ORD,SVN,38.0
MDW,SJC,6769.0
CSG,ORD,2.0
COU,ORD,6.0
MSN,PWK,1.0
CHO,ORD,16.0
CLL,MDW,4.0
CLL,ORD,8.0
MDW,SCE,9.0
ORD,SCE,40.0
MHR,ORD,22.0
AGC,MDW,1.0
CPS,ORD,3.0
FOD,ORD,2.0
CVG,DPA,2.0
ABQ,DPA,24.0
MDW,SUX,6.0
II2,LIT,1.0
MCI,PWK,5.0
ORD,PIB,2.0
BMI,DPA,1.0
FYV,ORD,2.0
II2,YIP,2.0
LCK,MDW,7.0
BFI,MDW,24.0
BIS,ORD,435.0
DPA,PHX,16.0
DPA,ICT,6.0
OGG,ORD,3865.0
ORD,SFB,36.0
MDW,PVU,1.0
LAF,MDW,4.0
BKL,ORD,26.0
LFT,MDW,3.0
MDW,XXW,1.0
EDF,ORD,10.0
BKL,MDW,23.0
DPA,IPL,1.0
AVL,DPA,15.0
MDW,XNA,92.0
BYH,ORD,2.0
DPA,SGF,2.0
BFF,DPA,3.0
BWG,DPA,1.0
CHO,MDW,2.0
ORD,PDT,2.0
DPA,RST,3.0
ORD,SBY,2.0
MDW,SMF,5223.0
ORD,RCA,1.0
HSV,MDW,18.0
CHS,DPA,2.0
DPA,DSM,1.0
EVV,PWK,1.0
DPA,GYY,1.0
FOE,MDW,3.0
DPA,TOL,2.0
DPA,JLN,4.0
DPA,IAH,2.0
DPA,DTW,3.0
BIF,MDW,3.0
MDW,SFB,12.0
CMH,DPA,2.0
DPA,DQF,1.0
CLU,DPA,4.0
LSF,MDW,1.0
LAR,ORD,1.0
CMI,DPA,1.0
LFT,ORD,18.0
FSD,MDW,20.0
MDW,NBG,1.0
DPA,SAT,6.0
DPA,IND,3.0
DPA,MCI,8.0
ILM,MDW,3.0
HOT,ORD,2.0
ILG,MDW,6.0
DPA,TCL,2.0
ORD,SWO,1.0
ATL,PWK,1.0
HOU,PWK,1.0
DPA,HOU,1.0
EFD,ORD,32.0
BIF,ORD,4.0
ELP,PWK,2.0
DPA,MDW,1.0
CHS,PWK,2.0
LUK,PWK,4.0
MDW,NKX,1.0
PWK,TOL,1.0
CLE,DPA,1.0
MDW,PWM,3.0
MSO,ORD,684.0
MBS,MDW,10.0
MDW,SCF,3.0
COU,DPA,1.0
CAE,DPA,2.0
ACY,MDW,21.0
FXE,MDW,1.0
ORD,PGV,1.0
LYH,ORD,1.0
BMI,MDW,3.0
LIT,PWK,11.0
DPA,DRT,3.0
DTW,PWK,1.0
DPA,HLM,1.0
DPA,ELP,7.0
ELP,MDW,11.0
DEC,MDW,1019.0
MDW,PWK,1.0
DPA,LAN,2.0
GPT,ORD,483.0
DQF,ORD,5.0
MDW,TTN,2.0
MDW,MOT,1.0
PWK,TUS,1.0
MDW,SSC,1.0
MDW,MGY,1.0
MDW,SAF,14.0
FCA,ORD,438.0
EIL,ORD,4.0
BTR,MDW,7.0
MSP,PWK,1.0
DPA,FSD,1.0
DPA,PNE,1.0
CRP,ORD,22.0
MDW,OAJ,1.0
OAJ,ORD,3.0
MDW,NZY,1.0
DPA,PVD,1.0
GLH,MDW,4.0
DPA,EVV,2.0
DPA,STL,3.0
CKB,MDW,3.0
EAU,MDW,182.0
DPA,MGM,1.0
MCW,MDW,2.0
LAS,PWK,4.0
PVD,PWK,2.0
MDW,RDM,1.0
BTM,MDW,1.0
BZN,MDW,1.0
DBQ,MDW,1.0
MDW,ROA,1.0
ATW,MDW,3.0
JAC,MDW,3.0
MDW,MFR,1.0
LAR,MDW,2.0
PHL,PWK,2.0
BWI,PWK,2.0
MDW,SGF,4.0
FAY,MDW,1.0
CHA,MDW,8.0
ILM,ORD,4.0
CHI,LAX,37.0
DPA,GRR,2.0
MDW,PSF,1.0
MDW,RAP,6.0
BGM,ORD,4.0
LUK,MDW,7.0
DPA,PIA,1.0
CAK,II2,1.0
FLG,MDW,2.0
ANC,CHI,39.0
GPT,MDW,8.0
PHX,PWK,2.0
AZA,MDW,2.0
OSH,PWK,1.0
CWI,RST,1.0
BDR,CWI,2.0
DCU,YIP,28.0
BUF,DCU,5.0
DCU,MEM,2.0
DCU,EWR,1.0
DCU,MBS,9.0
ATL,DCU,1.0
DCU,MCI,1.0
CLE,DCU,3.0
DCU,FWA,1.0
DCU,ORH,1.0
DCU,OCF,1.0
DCU,MKG,1.0
CLT,DCU,1.0
BMI,DCU,1.0
DCU,TVC,5.0
DCU,LEX,1.0
DEC,STL,52979.0
BMI,DEC,2458.0
DEC,SPI,1448.0
CMI,DEC,22.0
DEC,SLC,7.0
DEC,EVV,2.0
DEC,SBN,8.0
DEC,GRR,3.0
DEC,FWA,5.0
DEC,SUX,1.0
DEC,MSN,2.0
BRL,DEC,2.0
DEC,RFD,2105.0
DEC,MSP,3.0
CID,DEC,14.0
DEC,SAT,1.0
DEC,OKC,1.0
DEC,LAN,3.0
DEC,DTW,3.0
DEC,GRI,2.0
DEC,TUL,12.0
DEC,OAK,1.0
DEC,MEM,2.0
DEC,ICT,1.0
DRT,ELP,31.0
DRT,MCI,12.0
DRT,MEM,22.0
DRT,TUP,1.0
CRP,DRT,1.0
DRT,SFO,1.0
DRT,SAT,2949.0
DRT,LIT,101.0
BRO,DRT,8.0
DRT,SHV,94.0
DRT,STL,2.0
BNA,DRT,5.0
ANC,DLF,47.0
DRT,YIP,53.0
DRT,DUC,1.0
DRT,HKS,1.0
DRT,OKC,10.0
DRT,SUS,6.0
DRT,GSP,11.0
DRT,FSM,1.0
BHM,DRT,2.0
DRT,IPL,2.0
DRT,TCL,1.0
DRT,IAH,8376.0
DRT,MKL,1.0
DRT,OAK,5.0
CMH,DRT,13.0
DLF,SKA,2.0
DRT,SBN,1.0
DRT,DTW,2.0
ASN,DRT,1.0
DRT,RFD,1.0
DRT,SJT,5.0
DRT,UVA,4.0
DRT,GSO,1.0
DRT,GDC,1.0
DTW,MSN,66758.0
DTW,LAN,85309.0
DTW,MEM,112285.0
DTW,PHX,103529.0
DTW,MCO,133474.0
DTW,LNK,4186.0
DTW,OAK,1119.0
DTW,MBS,97900.0
CMH,DTW,87978.0
DTW,SEA,57937.0
DTW,RDU,58953.0
CAE,DTW,9397.0
BFI,DTW,8.0
DTW,JFK,60919.0
BDL,DTW,64709.0
DTW,LGA,167982.0
DTW,HOU,21767.0
DET,DTW,27.0
DTW,IAH,94509.0
DTW,YIP,248.0
DET,HOU,3.0
DTW,SYR,56377.0
DTW,SJC,4881.0
DTW,PWM,20795.0
ANC,DTW,4607.0
ABE,DTW,48632.0
DTW,RIC,42225.0
CLE,DTW,153895.0
BWI,DTW,100310.0
CLT,DTW,114273.0
DTW,LAS,88852.0
AZO,DTW,79770.0
DTW,TYS,39614.0
DTW,GRB,63076.0
DTW,IAD,96027.0
DTW,MCI,59999.0
DTW,LAX,83716.0
DCA,DTW,130824.0
DET,LIT,17.0
DET,MCI,55.0
DTW,SBN,75357.0
DTW,MSP,195205.0
DTW,MSY,33017.0
DTW,FSD,257.0
DTW,SAT,10828.0
DET,IND,9635.0
DTW,IND,113762.0
DTW,GRR,106133.0
DTW,SFO,57376.0
DTW,PHL,163164.0
DTW,TVC,67717.0
DTW,SLC,15507.0
DTW,FLL,72658.0
DTW,PBI,37856.0
COS,DTW,1494.0
DTW,PIT,137901.0
CVG,DTW,141404.0
DTW,MDT,51230.0
DTW,FWA,72022.0
DTW,ORH,787.0
BHM,DTW,22896.0
DTW,GSP,39777.0
DTW,HSV,9586.0
DTW,PVD,55189.0
DTW,RAP,13.0
BNA,DTW,121366.0
DTW,STL,179265.0
DTW,MKE,97157.0
DET,STL,9827.0
BNA,DET,1280.0
DTW,ROC,63141.0
MKE,YIP,217.0
DTW,SAN,28792.0
DTW,MHT,31083.0
DSM,DTW,32067.0
DTW,PDX,14399.0
DTW,GEG,20.0
ACY,DTW,9687.0
DTW,LIT,8043.0
LCK,YIP,298.0
DTW,ICT,1994.0
DTW,SNA,15030.0
BTV,DTW,15544.0
CLE,DET,2.0
FAI,YIP,3.0
DTW,OKC,8872.0
DTW,JAX,30752.0
DTW,GSO,30713.0
AUS,DET,1.0
MSN,YIP,82.0
CMI,YIP,54.0
LAF,YIP,40.0
CID,DTW,15051.0
DTW,SHV,4923.0
PHL,YIP,102.0
STL,YIP,538.0
DTW,LFT,17.0
DTW,HNL,793.0
MRC,YIP,85.0
ELP,YIP,676.0
DTW,MYR,13794.0
BFF,DTW,4.0
DTW,TLH,10.0
HUF,YIP,52.0
ABQ,DTW,56.0
YIP,YNG,203.0
MCI,YIP,1524.0
BNA,YIP,285.0
DTW,HVN,2.0
DTW,RST,3943.0
CHS,DTW,15143.0
BWI,YIP,82.0
CLE,YIP,441.0
AVP,DTW,7451.0
DTW,SAV,8682.0
AZO,YIP,84.0
LIT,YIP,528.0
BMI,YIP,49.0
BRO,YIP,123.0
SBN,YIP,135.0
GRR,YIP,230.0
CEV,YIP,9.0
BTL,YIP,85.0
IND,YIP,587.0
DET,YIP,148.0
MVN,YIP,97.0
TVC,YIP,30.0
MOP,YIP,5.0
FLL,YIP,20.0
HSV,YIP,164.0
FWA,YIP,378.0
EVV,YIP,112.0
DTW,SMF,14.0
MKL,YIP,26.0
CMH,YIP,136.0
BJJ,YIP,2.0
DTW,MKG,30120.0
DTW,ESC,1467.0
JXN,YIP,21.0
DET,MCO,224.0
TTN,YIP,11.0
ATW,DTW,33891.0
DTW,ROA,28901.0
AMA,YIP,9.0
DTW,LAF,5715.0
GWO,YIP,5.0
RFD,YIP,251.0
DTW,RFD,13930.0
ANC,YIP,30.0
BWI,DET,4530.0
CMI,DTW,27254.0
BMG,YIP,41.0
DTW,YNG,4423.0
BMI,DTW,24241.0
DET,SHV,5.0
MSP,YIP,218.0
SGH,YIP,1.0
SLC,YIP,8.0
DTW,MQT,32651.0
DTW,LEX,39824.0
LEX,YIP,181.0
DET,MKE,478.0
DTW,OWB,9.0
BGM,DTW,20256.0
DTW,EVV,30140.0
GSP,YIP,148.0
BTV,YIP,31.0
CRW,DTW,27905.0
SUS,YIP,126.0
MFD,YIP,26.0
ROC,YIP,50.0
CRW,YIP,10.0
BHM,YIP,48.0
LUK,YIP,95.0
CVG,YIP,121.0
ELD,YIP,1.0
CLT,YIP,278.0
LSE,YIP,23.0
TYS,YIP,75.0
ICT,YIP,176.0
MBS,YIP,150.0
AMA,DTW,4.0
CSG,YIP,38.0
MEI,YIP,9.0
MKG,YIP,89.0
HNL,YIP,4.0
DET,MEM,3.0
LAN,YIP,231.0
MEM,YIP,277.0
HOU,YIP,10.0
DET,PHL,1879.0
OKC,YIP,374.0
SAT,YIP,76.0
MSY,YIP,20.0
BMG,DTW,16.0
DTW,GTF,15.0
SHV,YIP,699.0
ILG,YIP,109.0
DET,MIA,1.0
DHN,DTW,0.0
GRK,YIP,34.0
LNK,YIP,41.0
JAN,YIP,57.0
AID,YIP,11.0
DET,SEA,86.0
ATW,YIP,4.0
MOR,YIP,7.0
DSM,YIP,19.0
DET,LGA,1509.0
SYR,YIP,105.0
AVL,YIP,56.0
BYH,DTW,0.0
WGO,YIP,35.0
ILN,YIP,30.0
SGF,YIP,12.0
DBQ,DTW,11.0
DTW,ELP,15.0
CGI,YIP,26.0
JAX,YIP,17.0
LBF,YIP,13.0
BWG,YIP,260.0
SAN,YIP,4.0
RST,YIP,31.0
DET,HSV,5.0
MDT,YIP,76.0
CSV,YIP,6.0
AEX,YIP,3.0
DTW,EAU,7.0
EAU,YIP,10.0
PVD,YIP,21.0
MHR,YIP,4.0
ITO,YIP,1.0
BDL,YIP,66.0
SFB,YIP,6.0
RDU,YIP,79.0
PHX,YIP,10.0
ROA,YIP,61.0
CAE,YIP,206.0
COU,YIP,89.0
FDY,YIP,28.0
IAH,YIP,48.0
DTW,LSE,396.0
JFK,YIP,48.0
SIK,YIP,2.0
ALO,YIP,4.0
PDX,YIP,7.0
AVL,DTW,7411.0
CID,YIP,95.0
IAD,YIP,63.0
BYH,YIP,3.0
MKC,YIP,8.0
AXV,YIP,3.0
TCL,YIP,47.0
DTW,SYI,1.0
LAX,YIP,21.0
RWI,YIP,128.0
GFK,YIP,6.0
DTW,GFK,6.0
ABQ,YIP,21.0
ALB,DET,1.0
CHO,DTW,7017.0
PIT,YIP,50.0
AGC,YIP,4.0
HVN,YIP,2.0
DET,SUS,3.0
PGV,YIP,21.0
PWM,YIP,10.0
SEA,YIP,18.0
BIL,YIP,4.0
BFI,YIP,4.0
SER,YIP,62.0
CYS,DTW,8.0
BIS,DTW,4.0
FLO,YIP,39.0
MCO,YIP,10.0
HKY,YIP,11.0
DET,ELP,5.0
DTW,ILN,3358.0
GCK,YIP,5.0
DET,ILG,4.0
XNA,YIP,18.0
GRI,YIP,43.0
BTL,DET,1.0
DTW,LBL,1.0
OAK,YIP,14.0
PAH,YIP,23.0
DMO,YIP,4.0
ANB,YIP,27.0
BFD,YIP,1.0
CLU,YIP,83.0
DET,FEP,1.0
DTW,GPT,39.0
MDH,YIP,1.0
CHS,YIP,37.0
GMU,YIP,11.0
FSM,YIP,21.0
ASN,YIP,40.0
RAP,YIP,30.0
SAW,YIP,1.0
OWB,YIP,8.0
DET,SYR,14.0
FFT,YIP,3.0
JBR,YIP,2.0
JHW,YIP,9.0
AVL,DET,1.0
CLT,DET,3.0
POB,YIP,1.0
DTW,XNA,4341.0
YIP,ZZV,7.0
CHA,DTW,166.0
CHA,YIP,21.0
BRO,DET,3.0
DTW,GNV,2.0
STJ,YIP,4.0
DTW,TCL,2.0
DTW,SGF,4430.0
STP,YIP,8.0
FSD,YIP,10.0
EKI,YIP,10.0
MS1,YIP,29.0
PBI,YIP,10.0
DTW,SCE,13726.0
SCE,YIP,49.0
BWG,DTW,3.0
ACY,YIP,1.0
DET,LUK,8.0
DTW,SUS,41.0
DTW,MGM,10.0
CPS,YIP,1.0
MHT,YIP,15.0
BTV,DET,1.0
FOD,YIP,2.0
ORH,YIP,5.0
CKB,DTW,17.0
DTW,HLN,1.0
DET,FTW,1.0
DNV,YIP,1.0
HKS,YIP,25.0
DTW,JAN,8186.0
DTW,SFB,16.0
OSH,YIP,16.0
LBL,YIP,4.0
AND,YIP,5.0
RDG,YIP,10.0
IRS,YIP,2.0
COU,DTW,4.0
DET,RDU,1.0
BIS,YIP,15.0
SAD,YIP,1.0
DTW,SER,4.0
AID,DTW,1.0
DTW,PUW,2.0
DTW,LCK,43.0
KY1,YIP,4.0
HIK,YIP,1.0
ESC,YIP,6.0
DTW,MKL,6.0
DET,MSN,1.0
HLM,YIP,7.0
DBQ,YIP,3.0
BKL,DTW,10.0
LFT,YIP,5.0
GSB,YIP,2.0
SQI,YIP,1.0
VLD,YIP,2.0
SKY,YIP,10.0
BFF,YIP,8.0
DTW,SPI,8.0
SYI,YIP,8.0
TLH,YIP,3.0
DTW,HUF,3.0
DET,GRR,1.0
CID,DET,2.0
GVL,YIP,3.0
DCA,YIP,2.0
UCY,YIP,2.0
GNV,YIP,2.0
BRO,DTW,5.0
ABY,DTW,1.0
DET,PHT,1.0
IN1,YIP,4.0
DET,ERI,3.0
DET,JLN,1.0
DTW,JLN,3.0
DET,OKK,2.0
TDZ,YIP,2.0
DET,SUM,1.0
EKX,YIP,1.0
SPS,YIP,5.0
DTW,NZY,1.0
DTW,MFD,1.0
TN3,YIP,1.0
PNS,YIP,6.0
LAS,YIP,1.0
MGM,YIP,37.0
PBF,YIP,1.0
BVX,YIP,7.0
AEX,DTW,9.0
DTW,PGV,1.0
GLH,YIP,49.0
DET,GLH,3.0
THA,YIP,3.0
DTW,FSM,5.0
DTW,LUK,2.0
DET,FWA,2.0
DET,GSP,2.0
GDC,YIP,30.0
GSO,YIP,39.0
OH5,YIP,2.0
HGR,YIP,5.0
DTW,GDC,1.0
DTW,PNS,44.0
DET,SBM,1.0
SBM,YIP,4.0
RIC,YIP,10.0
BKL,YIP,28.0
MTN,YIP,3.0
DET,GWO,1.0
DET,TYS,1.0
CLU,DET,11.0
DET,ROA,5.0
